sample_year,sample_date,project_code,trip_no,effort_no,submitter_sample_id,management_area_code,location_code,fishery_code,gear_type,gear_code,submitter_specimen_id,date_sampled,field_species_code,length,length_type_code,weight,weight_type_code,gender_code,maturity_code,specimen_comment
2017,08-18-2017,SO2,0804,DS17-5589,DS17040924201708180804,D,D02,CO,Dredge,22,2,08-18-2017,850,124,SH,,WH,,,
2017,08-18-2017,SO2,0804,DS17-5589,DS17040924201708180804,D,D02,CO,Dredge,22,3,08-18-2017,850,134,SH,,WH,,,
2017,08-18-2017,SO2,0804,DS17-5589,DS17040924201708180804,D,D02,CO,Dredge,22,4,08-18-2017,850,124,SH,,WH,,,
2017,08-18-2017,SO2,0804,DS17-5589,DS17040924201708180804,D,D02,CO,Dredge,22,5,08-18-2017,850,123,SH,,WH,,,
2017,08-18-2017,SO2,0804,DS17-5589,DS17040924201708180804,D,D02,CO,Dredge,22,6,08-18-2017,850,142,SH,,WH,,,
2017,08-18-2017,SO2,0804,DS17-5589,DS17040924201708180804,D,D02,CO,Dredge,22,7,08-18-2017,850,132,SH,,WH,,,
2017,08-18-2017,SO2,0804,DS17-5589,DS17040924201708180804,D,D02,CO,Dredge,22,8,08-18-2017,850,127,SH,,WH,,,
2017,08-18-2017,SO2,0804,DS17-5589,DS17040924201708180804,D,D02,CO,Dredge,22,9,08-18-2017,850,122,SH,,WH,,,
2017,08-18-2017,SO2,0804,DS17-5589,DS17040924201708180804,D,D02,CO,Dredge,22,10,08-18-2017,850,122,SH,,WH,,,
2017,08-18-2017,SO1,0806,DS17-5589,DS17040924201708180806,D,D02,CO,Dredge,22,7,08-18-2017,850,119,SH,,WH,,,
2017,08-18-2017,SO1,0806,DS17-5589,DS17040924201708180806,D,D02,CO,Dredge,22,47,08-18-2017,850,106,SH,,WH,,,
2017,08-18-2017,SO1,0808,DS17-5589,DS17040924201708180808,D,D02,CO,Dredge,22,7,08-18-2017,850,123,SH,,WH,,,
2017,08-18-2017,SO1,0808,DS17-5589,DS17040924201708180808,D,D02,CO,Dredge,22,47,08-18-2017,850,117,SH,,WH,,,
2017,08-19-2017,SO1,0824,DS17-5589,DS17040924201708190824,D,D02,CO,Dredge,22,1,08-19-2017,850,115,SH,,WH,,,
2017,08-19-2017,SO1,0824,DS17-5589,DS17040924201708190824,D,D02,CO,Dredge,22,41,08-19-2017,850,113,SH,,WH,,,
2017,08-19-2017,SO1,0826,DS17-5589,DS17040924201708190826,D,D02,CO,Dredge,22,41,08-19-2017,850,123,SH,,WH,,,
2017,08-19-2017,SO1,0828,DS17-5589,DS17040924201708190828,D,D02,CO,Dredge,22,1,08-19-2017,850,117,SH,,WH,,,
2017,08-19-2017,SO1,0828,DS17-5589,DS17040924201708190828,D,D02,CO,Dredge,22,41,08-19-2017,850,108,SH,,WH,,,
2017,08-19-2017,SO1,0830,DS17-5589,DS17040924201708190830,D,D03,CO,Dredge,22,1,08-19-2017,850,125,SH,,WH,,,
2017,08-19-2017,SO1,0830,DS17-5589,DS17040924201708190830,D,D03,CO,Dredge,22,41,08-19-2017,850,111,SH,,WH,,,
2017,08-20-2017,SO1,0840,DS17-5589,DS17040924201708200840,D,D03,CO,Dredge,22,9,08-20-2017,850,130,SH,,WH,,,
2017,08-20-2017,SO1,0840,DS17-5589,DS17040924201708200840,D,D03,CO,Dredge,22,49,08-20-2017,850,113,SH,,WH,,,
2017,08-20-2017,SO1,0842,DS17-5589,DS17040924201708200842,D,D03,CO,Dredge,22,9,08-20-2017,850,113,SH,,WH,,,
2017,08-20-2017,SO1,0842,DS17-5589,DS17040924201708200842,D,D03,CO,Dredge,22,49,08-20-2017,850,114,SH,,WH,,,
2017,08-20-2017,SO1,0844,DS17-5589,DS17040924201708200844,D,D03,CO,Dredge,22,9,08-20-2017,850,125,SH,,WH,,,
2017,08-20-2017,SO1,0844,DS17-5589,DS17040924201708200844,D,D03,CO,Dredge,22,49,08-20-2017,850,108,SH,,WH,,,
2017,08-20-2017,SO1,0846,DS17-5589,DS17040924201708200846,D,D03,CO,Dredge,22,9,08-20-2017,850,119,SH,,WH,,,
2017,08-20-2017,SO1,0846,DS17-5589,DS17040924201708200846,D,D03,CO,Dredge,22,49,08-20-2017,850,101,SH,,WH,,,
2017,08-21-2017,SO2,0858,DS17-5589,DS17040924201708210858,D,D03,CO,Dredge,22,1,08-21-2017,850,123,SH,,WH,,,
2017,08-21-2017,SO2,0858,DS17-5589,DS17040924201708210858,D,D03,CO,Dredge,22,2,08-21-2017,850,125,SH,,WH,,,
2017,08-21-2017,SO2,0858,DS17-5589,DS17040924201708210858,D,D03,CO,Dredge,22,4,08-21-2017,850,124,SH,,WH,,,
2017,08-21-2017,SO2,0858,DS17-5589,DS17040924201708210858,D,D03,CO,Dredge,22,5,08-21-2017,850,114,SH,,WH,,,
2017,08-21-2017,SO2,0858,DS17-5589,DS17040924201708210858,D,D03,CO,Dredge,22,6,08-21-2017,850,124,SH,,WH,,,
2017,08-21-2017,SO2,0858,DS17-5589,DS17040924201708210858,D,D03,CO,Dredge,22,7,08-21-2017,850,121,SH,,WH,,,
2017,08-21-2017,SO2,0858,DS17-5589,DS17040924201708210858,D,D03,CO,Dredge,22,8,08-21-2017,850,119,SH,,WH,,,
2017,08-21-2017,SO2,0858,DS17-5589,DS17040924201708210858,D,D03,CO,Dredge,22,9,08-21-2017,850,123,SH,,WH,,,
2017,08-21-2017,SO2,0858,DS17-5589,DS17040924201708210858,D,D03,CO,Dredge,22,10,08-21-2017,850,109,SH,,WH,,,
2017,08-21-2017,SO1,0860,DS17-5589,DS17040924201708210860,D,D03,CO,Dredge,22,2,08-21-2017,850,123,SH,,WH,,,
2017,08-21-2017,SO1,0860,DS17-5589,DS17040924201708210860,D,D03,CO,Dredge,22,42,08-21-2017,850,107,SH,,WH,,,
2017,08-21-2017,SO1,0862,DS17-5589,DS17040924201708210862,D,D03,CO,Dredge,22,2,08-21-2017,850,130,SH,,WH,,,
2017,08-21-2017,SO1,0862,DS17-5589,DS17040924201708210862,D,D03,CO,Dredge,22,42,08-21-2017,850,97,SH,,WH,,,
2017,08-22-2017,SO1,0875,DS17-5589,DS17040924201708220875,D,D03,CO,Dredge,22,7,08-22-2017,850,127,SH,,WH,,,
2017,08-22-2017,SO1,0875,DS17-5589,DS17040924201708220875,D,D03,CO,Dredge,22,47,08-22-2017,850,101,SH,,WH,,,
2017,08-22-2017,SO1,0877,DS17-5589,DS17040924201708220877,D,D03,CO,Dredge,22,7,08-22-2017,850,123,SH,,WH,,,
2017,08-22-2017,SO1,0877,DS17-5589,DS17040924201708220877,D,D03,CO,Dredge,22,47,08-22-2017,850,104,SH,,WH,,,
2017,08-22-2017,SO1,0879,DS17-5589,DS17040924201708220879,D,D03,CO,Dredge,22,7,08-22-2017,850,124,SH,,WH,,,
2017,08-22-2017,SO1,0879,DS17-5589,DS17040924201708220879,D,D03,CO,Dredge,22,47,08-22-2017,850,112,SH,,WH,,,
2017,08-22-2017,SO1,0881,DS17-5589,DS17040924201708220881,D,D03,CO,Dredge,22,7,08-22-2017,850,127,SH,,WH,,,
2017,08-22-2017,SO1,0881,DS17-5589,DS17040924201708220881,D,D03,CO,Dredge,22,47,08-22-2017,850,116,SH,,WH,,,
2017,08-23-2017,SO1,0895,DS17-5589,DS17040924201708230895,D,D03,CO,Dredge,22,4,08-23-2017,850,123,SH,,WH,,,
2017,08-23-2017,SO1,0895,DS17-5589,DS17040924201708230895,D,D03,CO,Dredge,22,44,08-23-2017,850,104,SH,,WH,,,
2017,08-23-2017,SO1,0897,DS17-5589,DS17040924201708230897,D,D03,CO,Dredge,22,4,08-23-2017,850,128,SH,,WH,,,
2017,08-23-2017,SO1,0897,DS17-5589,DS17040924201708230897,D,D03,CO,Dredge,22,44,08-23-2017,850,99,SH,,WH,,,
2017,08-23-2017,SO1,0899,DS17-5589,DS17040924201708230899,D,D03,CO,Dredge,22,4,08-23-2017,850,132,SH,,WH,,,
2017,08-23-2017,SO1,0899,DS17-5589,DS17040924201708230899,D,D03,CO,Dredge,22,44,08-23-2017,850,96,SH,,WH,,,
2017,08-23-2017,SO1,0903,DS17-5589,DS17040924201708230903,D,D03,CO,Dredge,22,4,08-23-2017,850,130,SH,,WH,,,
2017,08-23-2017,SO1,0903,DS17-5589,DS17040924201708230903,D,D03,CO,Dredge,22,44,08-23-2017,850,105,SH,,WH,,,
2017,08-23-2017,SO2,0907,DS17-5589,DS17040924201708230907,D,D03,CO,Dredge,22,1,08-23-2017,850,121,SH,,WH,,,
2017,08-23-2017,SO2,0907,DS17-5589,DS17040924201708230907,D,D03,CO,Dredge,22,2,08-23-2017,850,115,SH,,WH,,,
2017,08-23-2017,SO2,0907,DS17-5589,DS17040924201708230907,D,D03,CO,Dredge,22,3,08-23-2017,850,124,SH,,WH,,,
2017,08-23-2017,SO2,0907,DS17-5589,DS17040924201708230907,D,D03,CO,Dredge,22,4,08-23-2017,850,118,SH,,WH,,,
2017,08-23-2017,SO2,0907,DS17-5589,DS17040924201708230907,D,D03,CO,Dredge,22,5,08-23-2017,850,123,SH,,WH,,,
2017,08-23-2017,SO2,0907,DS17-5589,DS17040924201708230907,D,D03,CO,Dredge,22,7,08-23-2017,850,124,SH,,WH,,,
2017,08-23-2017,SO2,0907,DS17-5589,DS17040924201708230907,D,D03,CO,Dredge,22,8,08-23-2017,850,124,SH,,WH,,,
2017,08-23-2017,SO2,0907,DS17-5589,DS17040924201708230907,D,D03,CO,Dredge,22,9,08-23-2017,850,118,SH,,WH,,,
2017,08-23-2017,SO2,0907,DS17-5589,DS17040924201708230907,D,D03,CO,Dredge,22,10,08-23-2017,850,121,SH,,WH,,,
2017,08-24-2017,SO1,0919,DS17-5589,DS17040924201708240919,D,D03,CO,Dredge,22,9,08-24-2017,850,128,SH,,WH,,,
2017,08-24-2017,SO1,0919,DS17-5589,DS17040924201708240919,D,D03,CO,Dredge,22,49,08-24-2017,850,105,SH,,WH,,,
2017,08-24-2017,SO1,0921,DS17-5589,DS17040924201708240921,D,D03,CO,Dredge,22,9,08-24-2017,850,119,SH,,WH,,,
2017,08-24-2017,SO1,0921,DS17-5589,DS17040924201708240921,D,D03,CO,Dredge,22,49,08-24-2017,850,107,SH,,WH,,,
2017,08-24-2017,SO1,0923,DS17-5589,DS17040924201708240923,D,D03,CO,Dredge,22,9,08-24-2017,850,126,SH,,WH,,,
2017,08-24-2017,SO1,0923,DS17-5589,DS17040924201708240923,D,D03,CO,Dredge,22,49,08-24-2017,850,108,SH,,WH,,,
2017,08-24-2017,SO1,0925,DS17-5589,DS17040924201708240925,D,D03,CO,Dredge,22,9,08-24-2017,850,121,SH,,WH,,,
2017,08-24-2017,SO1,0925,DS17-5589,DS17040924201708240925,D,D03,CO,Dredge,22,49,08-24-2017,850,107,SH,,WH,,,
2017,08-25-2017,SO1,0937,DS17-5589,DS17040924201708250937,D,D03,CO,Dredge,22,2,08-25-2017,850,119,SH,,WH,,,
2017,08-25-2017,SO1,0937,DS17-5589,DS17040924201708250937,D,D03,CO,Dredge,22,42,08-25-2017,850,112,SH,,WH,,,
2017,08-26-2017,SO1,0951,DS17-5589,DS17040924201708260951,D,D03,CO,Dredge,22,5,08-26-2017,850,132,SH,,WH,,,
2017,08-26-2017,SO1,0951,DS17-5589,DS17040924201708260951,D,D03,CO,Dredge,22,45,08-26-2017,850,122,SH,,WH,,,
2017,08-26-2017,SO1,0953,DS17-5589,DS17040924201708260953,D,D03,CO,Dredge,22,5,08-26-2017,850,124,SH,,WH,,,
2017,08-26-2017,SO1,0953,DS17-5589,DS17040924201708260953,D,D03,CO,Dredge,22,45,08-26-2017,850,108,SH,,WH,,,
2017,08-26-2017,SO1,0955,DS17-5589,DS17040924201708260955,D,D03,CO,Dredge,22,5,08-26-2017,850,126,SH,,WH,,,
2017,08-26-2017,SO1,0955,DS17-5589,DS17040924201708260955,D,D03,CO,Dredge,22,45,08-26-2017,850,103,SH,,WH,,,
2017,08-26-2017,SO2,0957,DS17-5589,DS17040924201708260957,D,D03,CO,Dredge,22,1,08-26-2017,850,120,SH,,WH,,,
2017,08-26-2017,SO2,0957,DS17-5589,DS17040924201708260957,D,D03,CO,Dredge,22,2,08-26-2017,850,125,SH,,WH,,,
2017,08-26-2017,SO2,0957,DS17-5589,DS17040924201708260957,D,D03,CO,Dredge,22,3,08-26-2017,850,127,SH,,WH,,,
2017,08-26-2017,SO2,0957,DS17-5589,DS17040924201708260957,D,D03,CO,Dredge,22,4,08-26-2017,850,123,SH,,WH,,,
2017,08-26-2017,SO2,0957,DS17-5589,DS17040924201708260957,D,D03,CO,Dredge,22,5,08-26-2017,850,126,SH,,WH,,,
2017,08-26-2017,SO2,0957,DS17-5589,DS17040924201708260957,D,D03,CO,Dredge,22,6,08-26-2017,850,130,SH,,WH,,,
2017,08-26-2017,SO2,0957,DS17-5589,DS17040924201708260957,D,D03,CO,Dredge,22,7,08-26-2017,850,128,SH,,WH,,,
2017,08-26-2017,SO2,0957,DS17-5589,DS17040924201708260957,D,D03,CO,Dredge,22,8,08-26-2017,850,125,SH,,WH,,,
2017,08-26-2017,SO2,0957,DS17-5589,DS17040924201708260957,D,D03,CO,Dredge,22,9,08-26-2017,850,131,SH,,WH,,,
2017,08-26-2017,SO2,0957,DS17-5589,DS17040924201708260957,D,D03,CO,Dredge,22,10,08-26-2017,850,127,SH,,WH,,,
2017,08-27-2017,SO1,0971,DS17-5589,DS17040924201708270971,D,D03,CO,Dredge,22,7,08-27-2017,850,126,SH,,WH,,,
2017,08-27-2017,SO1,0971,DS17-5589,DS17040924201708270971,D,D03,CO,Dredge,22,47,08-27-2017,850,109,SH,,WH,,,
2017,08-27-2017,SO1,0973,DS17-5589,DS17040924201708270973,D,D03,CO,Dredge,22,7,08-27-2017,850,121,SH,,WH,,,
2017,08-27-2017,SO1,0973,DS17-5589,DS17040924201708270973,D,D03,CO,Dredge,22,47,08-27-2017,850,99,SH,,WH,,,
2017,08-28-2017,SO1,0984,DS17-5589,DS17040924201708280984,D,D04,CO,Dredge,22,7,08-28-2017,850,128,SH,,WH,,,
2017,08-28-2017,SO1,0984,DS17-5589,DS17040924201708280984,D,D04,CO,Dredge,22,47,08-28-2017,850,109,SH,,WH,,,
2017,08-28-2017,SO1,0986,DS17-5589,DS17040924201708280986,D,D04,CO,Dredge,22,7,08-28-2017,850,110,SH,,WH,,,
2017,08-28-2017,SO1,0986,DS17-5589,DS17040924201708280986,D,D04,CO,Dredge,22,47,08-28-2017,850,109,SH,,WH,,,
2017,08-28-2017,SO1,0988,DS17-5589,DS17040924201708280988,D,D04,CO,Dredge,22,7,08-28-2017,850,117,SH,,WH,,,
2017,08-28-2017,SO1,0988,DS17-5589,DS17040924201708280988,D,D04,CO,Dredge,22,47,08-28-2017,850,110,SH,,WH,,,
2017,08-04-2017,SO1,0001,DS17-5594,DS17058200201708040001,D,D08,CO,Dredge,22,9,08-04-2017,850,128,SH,,WH,,,
2017,08-04-2017,SO1,0001,DS17-5594,DS17058200201708040001,D,D08,CO,Dredge,22,49,08-04-2017,850,102,SH,,WH,,,
2017,08-05-2017,SO1,0016,DS17-5594,DS17058200201708050016,D,D08,CO,Dredge,22,4,08-05-2017,850,147,SH,,WH,,,
2017,08-05-2017,SO1,0016,DS17-5594,DS17058200201708050016,D,D08,CO,Dredge,22,44,08-05-2017,850,100,SH,,WH,,,
2017,08-05-2017,SO1,0018,DS17-5594,DS17058200201708050018,D,D01,CO,Dredge,22,13,08-05-2017,850,136,SH,,WH,,,
2017,08-05-2017,SO1,0018,DS17-5594,DS17058200201708050018,D,D01,CO,Dredge,22,53,08-05-2017,850,106,SH,,WH,,,
2017,08-05-2017,SO1,0020,DS17-5594,DS17058200201708050020,D,D01,CO,Dredge,22,7,08-05-2017,850,120,SH,,WH,,,
2017,08-05-2017,SO1,0020,DS17-5594,DS17058200201708050020,D,D01,CO,Dredge,22,47,08-05-2017,850,102,SH,,WH,,,
2017,08-05-2017,SO1,0022,DS17-5594,DS17058200201708050022,D,D02,CO,Dredge,22,11,08-05-2017,850,119,SH,,WH,,,
2017,08-05-2017,SO1,0022,DS17-5594,DS17058200201708050022,D,D02,CO,Dredge,22,51,08-05-2017,850,106,SH,,WH,,,
2017,08-06-2017,SO1,0032,DS17-5594,DS17058200201708060032,D,D02,CO,Dredge,22,6,08-06-2017,850,121,SH,,WH,,,
2017,08-06-2017,SO1,0032,DS17-5594,DS17058200201708060032,D,D02,CO,Dredge,22,46,08-06-2017,850,110,SH,,WH,,,
2017,08-06-2017,SO1,0034,DS17-5594,DS17058200201708060034,D,D02,CO,Dredge,22,2,08-06-2017,850,122,SH,,WH,,,
2017,08-06-2017,SO1,0034,DS17-5594,DS17058200201708060034,D,D02,CO,Dredge,22,42,08-06-2017,850,112,SH,,WH,,,
2017,08-06-2017,SO1,0036,DS17-5594,DS17058200201708060036,D,D02,CO,Dredge,22,5,08-06-2017,850,109,SH,,WH,,,
2017,08-06-2017,SO1,0036,DS17-5594,DS17058200201708060036,D,D02,CO,Dredge,22,45,08-06-2017,850,105,SH,,WH,,,
2017,08-06-2017,SO1,0038,DS17-5594,DS17058200201708060038,D,D02,CO,Dredge,22,8,08-06-2017,850,110,SH,,WH,,,
2017,08-06-2017,SO1,0038,DS17-5594,DS17058200201708060038,D,D02,CO,Dredge,22,48,08-06-2017,850,99,SH,,WH,,,
2017,08-07-2017,SO1,0047,DS17-5594,DS17058200201708070047,D,D02,CO,Dredge,22,6,08-07-2017,850,121,SH,,WH,,,
2017,08-07-2017,SO1,0047,DS17-5594,DS17058200201708070047,D,D02,CO,Dredge,22,46,08-07-2017,850,94,SH,,WH,,,
2017,08-07-2017,SO1,0049,DS17-5594,DS17058200201708070049,D,D02,CO,Dredge,22,4,08-07-2017,850,128,SH,,WH,,,
2017,08-07-2017,SO1,0049,DS17-5594,DS17058200201708070049,D,D02,CO,Dredge,22,44,08-07-2017,850,106,SH,,WH,,,
2017,08-07-2017,SO1,0051,DS17-5594,DS17058200201708070051,D,D02,CO,Dredge,22,10,08-07-2017,850,118,SH,,WH,,,
2017,08-07-2017,SO1,0051,DS17-5594,DS17058200201708070051,D,D02,CO,Dredge,22,50,08-07-2017,850,104,SH,,WH,,,
2017,08-07-2017,SO1,0053,DS17-5594,DS17058200201708070053,D,D02,CO,Dredge,22,3,08-07-2017,850,125,SH,,WH,,,
2017,08-07-2017,SO1,0053,DS17-5594,DS17058200201708070053,D,D02,CO,Dredge,22,43,08-07-2017,850,103,SH,,WH,,,
2017,08-08-2017,SO1,0061,DS17-5594,DS17058200201708080061,D,D02,CO,Dredge,22,1,08-08-2017,850,113,SH,,WH,,,
2017,08-08-2017,SO1,0061,DS17-5594,DS17058200201708080061,D,D02,CO,Dredge,22,41,08-08-2017,850,113,SH,,WH,,,
2017,08-08-2017,SO2,0063,DS17-5594,DS17058200201708080063,D,D02,CO,Dredge,22,1,08-08-2017,850,114,SH,,WH,,,
2017,08-08-2017,SO2,0063,DS17-5594,DS17058200201708080063,D,D02,CO,Dredge,22,2,08-08-2017,850,151,SH,,WH,,,
2017,08-08-2017,SO2,0063,DS17-5594,DS17058200201708080063,D,D02,CO,Dredge,22,3,08-08-2017,850,112,SH,,WH,,,
2017,08-08-2017,SO2,0063,DS17-5594,DS17058200201708080063,D,D02,CO,Dredge,22,4,08-08-2017,850,125,SH,,WH,,,
2017,08-08-2017,SO2,0063,DS17-5594,DS17058200201708080063,D,D02,CO,Dredge,22,5,08-08-2017,850,124,SH,,WH,,,
2017,08-08-2017,SO2,0063,DS17-5594,DS17058200201708080063,D,D02,CO,Dredge,22,6,08-08-2017,850,128,SH,,WH,,,
2017,08-08-2017,SO2,0063,DS17-5594,DS17058200201708080063,D,D02,CO,Dredge,22,7,08-08-2017,850,124,SH,,WH,,,
2017,08-08-2017,SO2,0063,DS17-5594,DS17058200201708080063,D,D02,CO,Dredge,22,8,08-08-2017,850,120,SH,,WH,,,
2017,08-08-2017,SO2,0063,DS17-5594,DS17058200201708080063,D,D02,CO,Dredge,22,9,08-08-2017,850,118,SH,,WH,,,
2017,08-08-2017,SO2,0063,DS17-5594,DS17058200201708080063,D,D02,CO,Dredge,22,10,08-08-2017,850,128,SH,,WH,,,
2017,08-08-2017,SO1,0065,DS17-5594,DS17058200201708080065,D,D02,CO,Dredge,22,7,08-08-2017,850,124,SH,,WH,,,
2017,08-08-2017,SO1,0065,DS17-5594,DS17058200201708080065,D,D02,CO,Dredge,22,47,08-08-2017,850,94,SH,,WH,,,
2017,08-09-2017,SO1,0077,DS17-5594,DS17058200201708090077,D,D02,CO,Dredge,22,9,08-09-2017,850,120,SH,,WH,,,
2017,08-09-2017,SO1,0077,DS17-5594,DS17058200201708090077,D,D02,CO,Dredge,22,49,08-09-2017,850,107,SH,,WH,,,
2017,08-09-2017,SO1,0079,DS17-5594,DS17058200201708090079,D,D02,CO,Dredge,22,4,08-09-2017,850,123,SH,,WH,,,
2017,08-09-2017,SO1,0079,DS17-5594,DS17058200201708090079,D,D02,CO,Dredge,22,44,08-09-2017,850,99,SH,,WH,,,
2017,08-09-2017,SO1,0081,DS17-5594,DS17058200201708090081,D,D02,CO,Dredge,22,6,08-09-2017,850,117,SH,,WH,,,
2017,08-09-2017,SO1,0081,DS17-5594,DS17058200201708090081,D,D02,CO,Dredge,22,46,08-09-2017,850,95,SH,,WH,,,
2017,08-09-2017,SO1,0083,DS17-5594,DS17058200201708090083,D,D02,CO,Dredge,22,7,08-09-2017,850,131,SH,,WH,,,
2017,08-09-2017,SO1,0083,DS17-5594,DS17058200201708090083,D,D02,CO,Dredge,22,47,08-09-2017,850,107,SH,,WH,,,
2017,08-10-2017,SO1,0095,DS17-5594,DS17058200201708100095,D,D02,CO,Dredge,22,10,08-10-2017,850,119,SH,,WH,,,
2017,08-10-2017,SO1,0095,DS17-5594,DS17058200201708100095,D,D02,CO,Dredge,22,50,08-10-2017,850,96,SH,,WH,,,
2017,08-10-2017,SO1,0097,DS17-5594,DS17058200201708100097,D,D02,CO,Dredge,22,1,08-10-2017,850,126,SH,,WH,,,
2017,08-10-2017,SO1,0097,DS17-5594,DS17058200201708100097,D,D02,CO,Dredge,22,41,08-10-2017,850,102,SH,,WH,,,
2017,08-10-2017,SO1,0099,DS17-5594,DS17058200201708100099,D,D02,CO,Dredge,22,7,08-10-2017,850,127,SH,,WH,,,
2017,08-10-2017,SO1,0099,DS17-5594,DS17058200201708100099,D,D02,CO,Dredge,22,47,08-10-2017,850,112,SH,,WH,,,
2017,08-10-2017,SO1,0101,DS17-5594,DS17058200201708100101,D,D02,CO,Dredge,22,6,08-10-2017,850,116,SH,,WH,,,
2017,08-10-2017,SO1,0101,DS17-5594,DS17058200201708100101,D,D02,CO,Dredge,22,46,08-10-2017,850,110,SH,,WH,,,
2017,08-10-2017,SO1,0103,DS17-5594,DS17058200201708100103,D,D02,CO,Dredge,22,8,08-10-2017,850,125,SH,,WH,,,
2017,08-10-2017,SO1,0103,DS17-5594,DS17058200201708100103,D,D02,CO,Dredge,22,48,08-10-2017,850,93,SH,,WH,,,
2017,08-12-2017,SO1,0135,DS17-5594,DS17058200201708120135,D,D02,CO,Dredge,22,5,08-12-2017,850,128,SH,,WH,,,
2017,08-12-2017,SO1,0135,DS17-5594,DS17058200201708120135,D,D02,CO,Dredge,22,45,08-12-2017,850,104,SH,,WH,,,
2017,08-12-2017,SO1,0137,DS17-5594,DS17058200201708120137,D,D02,CO,Dredge,22,8,08-12-2017,850,129,SH,,WH,,,
2017,08-12-2017,SO1,0137,DS17-5594,DS17058200201708120137,D,D02,CO,Dredge,22,48,08-12-2017,850,109,SH,,WH,,,
2017,08-12-2017,SO1,0139,DS17-5594,DS17058200201708120139,D,D02,CO,Dredge,22,1,08-12-2017,850,121,SH,,WH,,,
2017,08-12-2017,SO1,0139,DS17-5594,DS17058200201708120139,D,D02,CO,Dredge,22,41,08-12-2017,850,99,SH,,WH,,,
2017,08-12-2017,SO1,0141,DS17-5594,DS17058200201708120141,D,D02,CO,Dredge,22,3,08-12-2017,850,122,SH,,WH,,,
2017,08-12-2017,SO1,0141,DS17-5594,DS17058200201708120141,D,D02,CO,Dredge,22,43,08-12-2017,850,95,SH,,WH,,,
2017,08-12-2017,SO1,0143,DS17-5594,DS17058200201708120143,D,D02,CO,Dredge,22,2,08-12-2017,850,123,SH,,WH,,,
2017,08-12-2017,SO1,0143,DS17-5594,DS17058200201708120143,D,D02,CO,Dredge,22,42,08-12-2017,850,111,SH,,WH,,,
2017,08-13-2017,SO1,0154,DS17-5594,DS17058200201708130154,D,D02,CO,Dredge,22,8,08-13-2017,850,120,SH,,WH,,,
2017,08-13-2017,SO1,0154,DS17-5594,DS17058200201708130154,D,D02,CO,Dredge,22,48,08-13-2017,850,97,SH,,WH,,,
2017,08-13-2017,SO1,0156,DS17-5594,DS17058200201708130156,D,D02,CO,Dredge,22,1,08-13-2017,850,121,SH,,WH,,,
2017,08-13-2017,SO1,0156,DS17-5594,DS17058200201708130156,D,D02,CO,Dredge,22,41,08-13-2017,850,95,SH,,WH,,,
2017,08-13-2017,SO1,0158,DS17-5594,DS17058200201708130158,D,D02,CO,Dredge,22,3,08-13-2017,850,140,SH,,WH,,,
2017,08-13-2017,SO1,0158,DS17-5594,DS17058200201708130158,D,D02,CO,Dredge,22,43,08-13-2017,850,94,SH,,WH,,,
2017,08-13-2017,SO1,0160,DS17-5594,DS17058200201708130160,D,D02,CO,Dredge,22,7,08-13-2017,850,123,SH,,WH,,,
2017,08-13-2017,SO1,0160,DS17-5594,DS17058200201708130160,D,D02,CO,Dredge,22,47,08-13-2017,850,90,SH,,WH,,,
2017,08-14-2017,SO1,0173,DS17-5594,DS17058200201708140173,D,D02,CO,Dredge,22,6,08-14-2017,850,126,SH,,WH,,,
2017,08-14-2017,SO1,0173,DS17-5594,DS17058200201708140173,D,D02,CO,Dredge,22,46,08-14-2017,850,108,SH,,WH,,,
2017,08-14-2017,SO2,0175,DS17-5594,DS17058200201708140175,D,D02,CO,Dredge,22,1,08-14-2017,850,118,SH,,WH,,,
2017,08-14-2017,SO2,0175,DS17-5594,DS17058200201708140175,D,D02,CO,Dredge,22,2,08-14-2017,850,147,SH,,WH,,,
2017,08-14-2017,SO2,0175,DS17-5594,DS17058200201708140175,D,D02,CO,Dredge,22,3,08-14-2017,850,128,SH,,WH,,,
2017,08-14-2017,SO2,0175,DS17-5594,DS17058200201708140175,D,D02,CO,Dredge,22,4,08-14-2017,850,140,SH,,WH,,,
2017,08-14-2017,SO2,0175,DS17-5594,DS17058200201708140175,D,D02,CO,Dredge,22,5,08-14-2017,850,124,SH,,WH,,,
2017,08-14-2017,SO2,0175,DS17-5594,DS17058200201708140175,D,D02,CO,Dredge,22,6,08-14-2017,850,114,SH,,WH,,,
2017,08-14-2017,SO2,0175,DS17-5594,DS17058200201708140175,D,D02,CO,Dredge,22,7,08-14-2017,850,116,SH,,WH,,,
2017,08-14-2017,SO2,0175,DS17-5594,DS17058200201708140175,D,D02,CO,Dredge,22,8,08-14-2017,850,116,SH,,WH,,,
2017,08-14-2017,SO2,0175,DS17-5594,DS17058200201708140175,D,D02,CO,Dredge,22,9,08-14-2017,850,117,SH,,WH,,,
2017,08-14-2017,SO2,0175,DS17-5594,DS17058200201708140175,D,D02,CO,Dredge,22,10,08-14-2017,850,114,SH,,WH,,,
2017,08-14-2017,SO1,0177,DS17-5594,DS17058200201708140177,D,D02,CO,Dredge,22,10,08-14-2017,850,120,SH,,WH,,,
2017,08-14-2017,SO1,0177,DS17-5594,DS17058200201708140177,D,D02,CO,Dredge,22,50,08-14-2017,850,104,SH,,WH,,,
